Vendor Name,Invoice  Date,PO Num,Invoice Number,Invoice Total,Drop Ship Fee,Shipping Fee,OMX PO,OMX Total,Total    Difference,Discrepancy,Memo
C AND F ENTERPRISES,43301,813086-2,614220,23.5,6,0,813086,15.75,-1.75,PO MISMATCH,7508981-20180907180003
C AND F ENTERPRISES,43301,813098-1,614219,76,6,0,813098,59.85,-10.15,PO MISMATCH,7508980-20180907180003
C AND F ENTERPRISES,43301,813117-4,614233,23.5,6,0,813117,15.75,-1.75,PO MISMATCH,7508987-20180907180003
C AND F ENTERPRISES,43301,813172-1,614315,111,6,0,813172,94.5,-10.5,PO MISMATCH,7508990-20180907180003
C AND F ENTERPRISES,43301,813206-1,614329,98.5,6,0,813206,83.25,-9.25,PO MISMATCH,7508993-20180907180003
C AND F ENTERPRISES,43301,813216-1,614316,26,6,0,813216,18,-2,PO MISMATCH,7508991-20180907180003
C AND F ENTERPRISES,43301,813248-3,614314,66,6,0,813248,54,-6,PO MISMATCH,7508989-20180907180003
C AND F ENTERPRISES,43301,813275-1,614223,41,6,0,813275,31.5,-3.5,PO MISMATCH,7508984-20180907180003
C AND F ENTERPRISES,43301,813317-3,614229,26,6,0,813317,18,-2,PO MISMATCH,7508985-20180907180003
C AND F ENTERPRISES,43322,806026-2,618933,120,0,0,806026,499.74,-78.76,PO MISMATCH,7433790-20180828180004
C AND F ENTERPRISES,43339,812427-2,623458,60,0,0,812427,65.25,-7.25,PO MISMATCH,7473157-20180828180004
CARSTENS INC,43315,818737-1,230760,151,3,0,818737,120,-28,PO MISMATCH,7428277-20180904180003
DONNA SHARP,43348,832691-1,-434127,48,0,0,832691,45,-3,PO MISMATCH,7509156-20180907180003
DONNA SHARP,43348,831981-1,-434079,150.3,0,0,831981,144.9,-5.4,PO MISMATCH,7509170-20180907180003
HERITAGE LACE,43343,830879-1,1279041,13.8,0,0,830879,10.35,-3.45,PO MISMATCH,7500927-20180904180003
IRONWOOD INDUSTRIES,43349,826640-1,28410,99,0,0,826640,67,-32,PO MISMATCH,IRONWOOD 090718 PMT RECPT 1350.00 28410C
MEISSENBURG DESIGNS,43228,783491-2,272359,41.5,2,0,783491,33,-6.5,PO MISMATCH,MEISSENBURG 083118 PMT RECPT 761.50C
Pure Country,43347,832940-2,921558,19.1,6,0,832940,12.6,-0.5,PO MISMATCH,7509485-20180907180003
Pure Country,43347,833513-2,921556,19.1,6,0,833513,12.6,-0.5,PO MISMATCH,7509209-20180907180003
Pure Country,43333,826114-1,918145,21.8,6,0,826114,14.4,-1.4,PO MISMATCH,7490369-20180907180003
Pure Country,43333,826968-2,918159,21.8,6,0,826968,14.4,-1.4,PO MISMATCH,7490362-20180907180003
Pure Country,43333,825276-2,918144,25.4,6,0,825276,18.9,-0.5,PO MISMATCH,7490368-20180907180003
Pure Country,43347,822476-1,921654,27.65,6,0,822476,19.35,-2.3,PO MISMATCH,7509205-20180907180003
Pure Country,43348,822543-3,922123,30.8,6,0,822543,22.5,-2.3,PO MISMATCH,7512324-20180907180003
Pure Country,43348,823110-2,922122,30.8,6,0,823110,22.5,-2.3,PO MISMATCH,7512323-20180907180003
Pure Country,43343,825272-1,921202,30.8,6,0,825272,22.5,-2.3,PO MISMATCH,7509208-20180907180003
Pure Country,43343,830121-2,921067,30.8,6,0,830121,22.5,-2.3,PO MISMATCH,7500956-20180907180003
Pure Country,43347,832221-3,921600,31.7,6,0,832221,22.5,-3.2,PO MISMATCH,7509204-20180907180003
Pure Country,43333,826248-1,918146,32.6,6,0,826248,25.2,-1.4,PO MISMATCH,7490370-20180907180003
Pure Country,43347,832786-1,921599,32.6,6,0,832786,25.2,-1.4,PO MISMATCH,7509203-20180907180003
Pure Country,43347,833311-1,921557,44.3,6,0,833311,36,-2.3,PO MISMATCH,7509202-20180907180003
Pure Country,43339,824213-2,919742,46.1,6,0,824213,37.8,-2.3,PO MISMATCH,7490367-20180907180003
Pure Country,43343,828416-3,921147,52.85,6,0,828416,44.55,-2.3,PO MISMATCH,7509207-20180907180003
Pure Country,43333,823596-1,918147,56,6,0,823596,45,-5,PO MISMATCH,7490361-20180907180003
Pure Country,43348,826212-1,922121,81.2,6,0,826212,67.5,-7.7,PO MISMATCH,7512326-20180907180003
S.P.I.,43349,834241-2,0634106-,51.72,0,0,834241,0,-48,PO MISMATCH,7512362-20180907180003
Sierra Lifestyles,43347,814871-5,34625,15,0,0,814871,29.54,-0.46,PO MISMATCH,SIERRA 090518 PMT RECPT 82.25 34623C
Sierra Lifestyles,43305,814871-2,34195,15,0,0,814871,29.54,-0.46,PO MISMATCH,SIERRA LIFESTYLES 072418 PMT RECPT 633.85 34195C
STEEL PARTNERS,43339,827689-3,15264,111,5,0,827689,105,-1,PO MISMATCH,7509487-20180907180003
STEEL PARTNERS,43343,827902-2,15269,111,5,0,827902,105,-1,PO MISMATCH,7509211-20180907180003
