Vendor Name,Invoice  Date,PO Num,Invoice Number,Invoice Total,Drop Ship Fee,Shipping Fee,OMX PO,OMX Total,Total    Difference,Discrepancy,Memo
Bacova Guild,43146,753022-1,4608015,8.25,0,0,753022,7.26,-0.99,,BACOVA 021618 (6) N
Bacova Guild,43143,751513-2,4606057,7.75,0,0,751513,6.82,-0.93,,BACOVA 021518 (4) N
Bacova Guild,43139,749781-2,4604731,7.75,0,0,749781,6.82,-0.93,,BACOVA 021518 (6) N
Bacova Guild,43146,753324-2,4608018,7.7,0,0,753324,6.78,-0.92,,BACOVA 021618 (6) N
Fireside Lodge,43139,738037-2,69850,45,0,0,738037,44.1,-0.9,,FIRESIDE 021518 69850 N
Bacova Guild,43146,753090-2,4608016,7.2,0,0,753090,6.34,-0.86,,BACOVA 021618 (6) N
Bacova Guild,43143,750586-2,4606056,5.85,0,0,750586,5.15,-0.7,,BACOVA 021518 (4) N
Bacova Guild,43143,751600-2,4606058,5.85,0,0,751600,5.15,-0.7,,BACOVA 021518 (4) N
Bacova Guild,43139,748727-4,4604727,5.85,0,0,748727,5.15,-0.7,,BACOVA 021518 (6) N
Bacova Guild,43140,750661-2,4605055,5.85,0,0,750661,5.15,-0.7,,BACOVA 021518 (8) N
Bacova Guild,43145,752515-2,4607555,5.85,0,0,752515,5.15,-0.7,,BACOVA 021518 (9) N
Kimlor,43137,749048-1,845448,36.45,6.95,0,749048,29.5,-3.55271E-15,,KIMLOR 021518 93 N
Kimlor,43133,747931-1,845142,32.2,6.95,0,747931,25.25,-3.55271E-15,,KIMLOR 021518 93 N
Kimlor,43133,747962-1,845143,32.2,6.95,0,747962,25.25,-3.55271E-15,,KIMLOR 021518 93 N
Acadian Candle Company,43140,747966-1,101915,10.5,1.5,0,747966,9,0,,ACADIAN 021518 101915 N
Acadian Candle Company,43140,748095-2,101915,9.75,1.5,0,748095,8.25,0,,ACADIAN 021518 101915 N
Acadian Candle Company,43140,748607-2,101915,11,1.5,0,748607,9.5,0,,ACADIAN 021518 101915 N
Acadian Candle Company,43140,750119-2,101915,27,1.5,0,750119,25.5,0,,ACADIAN 021518 101915 N
Acadian Candle Company,43147,751330-3,101987,11,1.5,0,751330,9.5,0,,ACADIAN 021618 101987 N
Acadian Candle Company,43147,752487-4,101987,10.5,1.5,0,752487,9,0,,ACADIAN 021618 101987 N
"All My Walls-Recherche,LLC",43133,747954-2,6048,126,0,0,747954,126,0,,ALL MY WALLS 021518 6048 N
"All My Walls-Recherche,LLC",43133,748099-5,6049,75,0,0,748099,150,0,,ALL MY WALLS 021518 6049 N
"All My Walls-Recherche,LLC",43133,748099-5,6050,75,0,0,748099,150,0,,ALL MY WALLS 021518 6050 N
"All My Walls-Recherche,LLC",43133,749592-2,6051,75,0,0,749592,75,0,,ALL MY WALLS 021518 6051 N
"All My Walls-Recherche,LLC",43137,749983-1,6052,75,0,0,749983,75,0,,ALL MY WALLS 021518 6052 N
"All My Walls-Recherche,LLC",43137,750185-3,6053,75,0,0,750185,75,0,,ALL MY WALLS 021518 6053 N
"All My Walls-Recherche,LLC",43138,750532-4,6054,75,0,0,750532,75,0,,ALL MY WALLS 021518 6054 N
"All My Walls-Recherche,LLC",43138,750753-1,6055,126,0,0,750753,126,0,,ALL MY WALLS 021518 6055 N
"All My Walls-Recherche,LLC",43140,751519-2,6060,126,0,0,751519,126,0,,ALL MY WALLS 021518 6060 N
"All My Walls-Recherche,LLC",43143,751912-1,6061,126,0,0,751912,126,0,,ALL MY WALLS 021518 6061 N
Always Azul Pottery,43140,748382-1,18272,114,4,0,748382,110,0,,ALWAYS AZUL 021518 18272 N
Always Azul Pottery,43140,747428-1,18272,29,2,0,747428,27,0,,ALWAYS AZUL 021518 18272 N
Always Azul Pottery,43140,747747-1,18272,31,2,0,747747,29,0,,ALWAYS AZUL 021518 18272 N
Always Azul Pottery,43140,749268-2,18272,29,2,0,749268,27,0,,ALWAYS AZUL 021518 18272 N
Always Azul Pottery,43140,739001-2,18272,248,8,0,739001,240,0,,ALWAYS AZUL 021518 18272 N
"American Cover Design 26, Inc.",43122,742363-1,111188,12.5,5,0,742363,7.5,0,,AMERICAN COVER 021518 (4) N
"American Cover Design 26, Inc.",43122,742438-1,111188,35,5,0,742438,30,0,,AMERICAN COVER 021518 (4) N
"American Cover Design 26, Inc.",43122,742778-2,111188,26.9,5,0,742778,21.9,0,,AMERICAN COVER 021518 (4) N
"American Cover Design 26, Inc.",43122,743188-1,111188,12.5,5,0,743188,7.5,0,,AMERICAN COVER 021518 (4) N
"American Cover Design 26, Inc.",43122,743269-2,111188,15.5,5,0,743269,10.5,0,,AMERICAN COVER 021518 (4) N
"American Cover Design 26, Inc.",43122,743299-2,111188,20,5,0,743299,15,0,,AMERICAN COVER 021518 (4) N
"American Cover Design 26, Inc.",43124,744359-2,111266,24.9,5,0,744359,19.9,0,,AMERICAN COVER 021518 (4) N
"American Cover Design 26, Inc.",43124,744282-1,111266,12.5,5,0,744282,7.5,0,,AMERICAN COVER 021518 (4) N
"American Cover Design 26, Inc.",43130,746641-1,111409,12.5,5,0,746641,7.5,0,,AMERICAN COVER 021518 (4) N
"American Cover Design 26, Inc.",43130,745464-1,111409,12.5,5,0,745464,7.5,0,,AMERICAN COVER 021518 (4) N
"American Cover Design 26, Inc.",43130,745467-3,111409,23,5,0,745467,18,0,,AMERICAN COVER 021518 (4) N
"American Cover Design 26, Inc.",43130,745664-1,111409,26.5,5,0,745664,21.5,0,,AMERICAN COVER 021518 (4) N
"American Cover Design 26, Inc.",43130,746052-1,111409,13.25,5,0,746052,8.25,0,,AMERICAN COVER 021518 (4) N
"American Cover Design 26, Inc.",43130,745787-4,111409,13.25,5,0,745787,8.25,0,,AMERICAN COVER 021518 (4) N
"American Cover Design 26, Inc.",43130,746164-2,111409,21.5,5,0,746164,16.5,0,,AMERICAN COVER 021518 (4) N
"American Cover Design 26, Inc.",43130,745460-4,111409,13.25,5,0,745460,8.25,0,,AMERICAN COVER 021518 (4) N
"American Cover Design 26, Inc.",43126,745290-3,111353,10.5,5,0,745290,5.5,0,,AMERICAN COVER 021518 (4) N
"American Cover Design 26, Inc.",43126,744689-3,111353,30,5,0,744689,25,0,,AMERICAN COVER 021518 (4) N
"American Cover Design 26, Inc.",43126,744850-2,111353,26.9,5,0,744850,21.9,0,,AMERICAN COVER 021518 (4) N
"Arthur Court Designs, Inc.",43140,666717-1,309421,132,0,0,666717,132,0,,ARTHUR COURT 021518 309421 N
"Arthur Court Designs, Inc.",43140,693634-2,313617,29.5,0,0,693634,29.5,0,,ARTHUR COURT 021518 313617 N
"Arthur Court Designs, Inc.",43140,702261-1,315904,29.5,0,0,702261,29.5,0,,ARTHUR COURT 021518 315904 N
Artisans Gallery,43139,742004-1,742004-1,172,0,0,742004,172,0,,ARTISANS GALLERY 021518 742004-1 N
Artisans Gallery,43139,742964-1,742964-1,172,0,0,742964,172,0,,ARTISANS GALLERY 021518 742964-1 N
Artisans Gallery,43143,745015-1,745015-1,325,20,0,745015,305,0,,ARTISANS GALLERY 021518 745015-1 N
Artisans Gallery,43139,745529-1,745529-1,172,0,0,745529,172,0,,ARTISANS GALLERY 021518 745529-1 N
Artisans Gallery,43139,746832-2,746832-2,232.6,18,0,746832,214.6,0,,ARTISANS GALLERY 021518 746832-2 N
Artisans Gallery,43145,747511-1,747511-1,172,0,0,747511,172,0,,ARTISANS GALLERY 021518 747511-1 N
Artisans Gallery,43140,750775-1,750775-1,229.2,20.15,0,750775,209.05,0,,ARTISANS GALLERY 021518 750775-1 N
Artisans Gallery,43139,750942-1,750942-1,60.6,6,0,750942,54.6,0,,ARTISANS GALLERY 021518 750942-1 N
Artisans Gallery,43139,751087-3,751087-3,80.45,8,0,751087,72.45,0,,ARTISANS GALLERY 021518 751087-3 N
Artisans Gallery,43139,751253-2,751253-2,94.3,12.3,0,751253,82,0,,ARTISANS GALLERY 021518 751253-2 N
Artisans Gallery,43143,751342-1,751342-1,85,6,0,751342,79,0,,ARTISANS GALLERY 021518 751342-1 N
Artisans Gallery,43144,751516-1,751516-1,45,5,0,751516,40,0,,ARTISANS GALLERY 021518 751516-1 N
Artisans Gallery,43143,751727-1,751727-1,11.5,5,0,751727,6.5,0,,ARTISANS GALLERY 021518 751727-1 N
Artisans Gallery,43144,751888-2,751888-2,86,12,0,751888,74,0,,ARTISANS GALLERY 021518 751888-2 N
Artisans Gallery,43144,751954-1,751954-1,32,2,0,751954,30,0,,ARTISANS GALLERY 021518 751954-1 N
Artisans Gallery,43144,751965-7,751965-7,342,24,0,751965,318,0,,ARTISANS GALLERY 021518 751965-7 N
Artisans Gallery,43143,752097-2,752097-2,29.75,5,0,752097,24.75,0,,ARTISANS GALLERY 021518 752097-2 N.
Artisans Gallery,43144,752312-1,752312-1,80.45,8,0,752312,72.45,0,,ARTISANS GALLERY 021518 752312-1 N
Artisans Gallery,43144,752730-1,752730-1,23.5,2,0,752730,21.5,0,,ARTISANS GALLERY 021518 752730-1 N
Artisans Gallery,43144,753220-1,753220-1,60.6,6,0,753220,54.6,0,,ARTISANS GALLERY 021518 753220-1 N
Artisans Gallery,43145,753514-1,753514-1,29.75,5,0,753514,24.75,0,,ARTISANS GALLERY 021518 753514-1 N
Artisans Gallery,43145,752611-3,752611-3,80.45,8,0,752611,72.45,0,,ARTISANS GALLERY 021618 752611-3 N
"Artistic & Custom Woodturning, Inc.",43126,734440-1,5302,306,10,0,734440,296,0,,ARTISTIC CUSTOM 021518 (4) N
"Artistic & Custom Woodturning, Inc.",43131,735983-1,5303,206,10,0,735983,196,0,,ARTISTIC CUSTOM 021518 (4) N
"Artistic & Custom Woodturning, Inc.",43132,736811-2,5304,108,10,0,736811,98,0,,ARTISTIC CUSTOM 021518 (4) N
"Artistic & Custom Woodturning, Inc.",43132,738357-1,5305,108,10,0,738357,98,0,,ARTISTIC CUSTOM 021518 (4) N
Authentic Models,43143,751112-2,1801293,335,10,0,751112,325,0,,AUTHENTIC MODELS 021518 1801293 N
Authentic Models,43144,753178-1,1801338,50,10,0,753178,40,0,,AUTHENTIC MODELS 021518 1801338 N
Blue Sky Clayworks,43018,695496-1,7291,30,0,0,695496,30,0,,BLUE SKY 021518 7291 N
Blue Sky Clayworks,43056,709662-1,7899,8,0,0,709662,8,0,,BLUE SKY 021518 7899 N
Blue Sky Clayworks,43081,726115-1,8159,28,0,0,726115,28,0,,BLUE SKY 021518 8159 N
Blue Sky Clayworks,43096,732629-2,8288,25,0,0,732629,25,0,,BLUE SKY 021518 8288 N
Blue Sky Clayworks,43104,733871-2,8321,20,0,0,733871,20,0,,BLUE SKY 021518 8321 N
Blue River Traders,43147,753902-10,94,410,0,60,753902,350,0,,BLUE SKY 021618 94 N
Colorado Carpets,43142,741568-1,1802-2,149,0,0,741568,149,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,743227-2,1802-2,75.5,0,0,743227,75.5,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,743317-1,1802-2,593,0,0,743317,1190,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,744208-3,1802-2,107,0,0,744208,107,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,744396-1,1802-2,79.5,0,0,744396,79.5,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,744439-1,1802-2,149,0,0,744439,149,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,745170-2,1802-2,75.5,0,0,745170,75.5,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,744991-2,1802-2,79.5,0,0,744991,79.5,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,745285-3,1802-2,113.5,0,0,745285,113.5,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,745425-1,1802-2,149,0,0,745425,149,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,745555-3,1802-2,149,0,0,745555,149,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,745819-1,1802-2,48.5,0,0,745819,48.5,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,745905-1,1802-2,149,0,0,745905,149,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,746172-1,1802-2,75.5,0,0,746172,75.5,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,746227-1,1802-2,107,0,0,746227,107,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,746312-1,1802-2,53.5,0,0,746312,53.5,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,745867-3,1802-2,182.5,0,0,745867,182.5,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,746311-1,1802-2,308,0,0,746311,308,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,746314-1,1802-2,149,0,0,746314,149,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,746549-2,1802-2,75.5,0,0,746549,75.5,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,746601-1,1802-2,48.5,0,0,746601,48.5,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,746751-1,1802-2,289,0,0,746751,289,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,746766-2,1802-2,75.5,0,0,746766,75.5,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,746811-1,1802-2,149,0,0,746811,149,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,747256-1,1802-2,79.5,0,0,747256,79.5,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,747358-1,1802-2,75.5,0,0,747358,75.5,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,747421-2,1802-2,48.5,0,0,747421,48.5,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,747558-1,1802-2,289,0,0,747558,289,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,747588-1,1802-2,289,0,0,747588,289,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,747763-2,1802-2,79.5,0,0,747763,79.5,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,747787-1,1802-2,289,0,0,747787,289,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,747915-1,1802-2,53.5,0,0,747915,53.5,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,747939-2,1802-2,175.5,0,0,747939,175.5,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,748004-1,1802-2,578,0,0,748004,578,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,748395-2,1802-2,48.5,0,0,748395,48.5,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,748412-1,1802-2,75.5,0,0,748412,75.5,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,748557-3,1802-2,149,0,0,748557,149,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,748883-2,1802-2,53.5,0,0,748883,53.5,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,749058-1,1802-2,256,0,0,749058,256,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,749354-1,1802-2,149,0,0,749354,149,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,749363-3,1802-2,79.5,0,0,749363,79.5,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,749825-1,1802-2,75.5,0,0,749825,75.5,0,,COLORADO CARPETS 021518 BFD1802-2 N
Colorado Carpets,43142,750648-1,1802-2,75.5,0,0,750648,75.5,0,,COLORADO CARPETS 021518 BFD1802-2 N
Crestview Collection,43139,750847-1,292066,54.95,0,0,750847,54.95,0,,CRESTVIEW 021518 292066.67 (2) N
Crestview Collection,43139,750824-1,292067,26.95,0,0,750824,26.95,0,,CRESTVIEW 021518 292066.67 (2) N
Crestview Collection,43139,744102-1,292068,54.95,0,0,744102,54.95,0,,CRESTVIEW 021518 292068 N
Crestview Collection,43140,737870-4,292340,54.95,0,0,737870,109.9,0,,CRESTVIEW 021518 292340.41 (2) N
Crestview Collection,43140,751587-1,292360,114.5,0,0,751587,114.5,0,,CRESTVIEW 021518 292360 N
Crestview Collection,43145,752904-1,292861,74.95,0,0,752904,74.95,0,,CRESTVIEW 021518 292861.62 (2) N
Crestview Collection,43145,709630-2,292864,119.9,0,0,709630,119.9,0,,CRESTVIEW 021518 292863.64 (2) N
Designers Fountain,43136,748192-1,92922506,132.5,5,0,748192,127.5,0,,DESIGNERS FTN 021518 (2) N
Designers Fountain,43133,746896-2,92922175,260.8,5,0,746896,255.8,0,,DESIGNERS FTN 021518 (2) N
"EXPO DECOR, LLC",43136,745686-1,79081,64,5,0,745686,59,0,,EXPO 021518 (3) N
Greenbox Art,43112,734609-3,145263,64.5,5,0,734609,59.5,0,,GREENBOX 021518 (2) N
HOMEFIRES,43140,751190-1,45617,26,3.5,0,751190,22.5,0,,HOMEFIRES 021518 45617 N
HOMEFIRES,43140,750875-1,45618,26,3.5,0,750875,22.5,0,,HOMEFIRES 021518 45618 N
HOMEFIRES,43143,751688-1,45649,48.5,3.5,0,751688,45,0,,HOMEFIRES 021518 45649 N
"J.L.T. Studios, LLC",43146,751462-1,6844,281,6,0,751462,275,0,,JLT 021518 6844 N
"KAS Oriental Rugs, Inc.",43143,750823-1,678496,45.6,0,0,750823,45.6,0,,KAS 021518 678496 N
LoLoi,43140,750552-1,2951960,97,7,0,750552,90,0,,LOLOI 021518 2951960 N
Lorec Ranch Wholesale,43129,730408-1,634,784.99,0,85,730408,699.99,0,,LOREC 021518 634 N
Lorec Ranch Wholesale,43139,751024-1,650,61.99,10,0,751024,51.99,0,,LOREC 021518 650 N
Lorec Ranch Wholesale,43146,753765-1,652,50.99,10,0,753765,40.99,0,,LOREC 021518 652 N
Lorec Ranch Wholesale,43147,752518-2,653,101.98,10,0,752518,91.98,0,,LOREC 021618 653 N
"Marco International, Inc.",43140,751228-1,48264,83.7,0,0,751228,83.7,0,,MARCO 021518 48264 N
Mexican Country Imports,43146,751402-1,10942,100.5,9.95,33.55,751402,57,0,,MEXICAN CO 021618 10942 N
Mexican Country Imports,43146,742984-1,10946,342.92,19.9,126.02,742984,197,0,,MEXICAN CO 021618 10946 N
Mexican Country Imports,43144,752123-2,10933,115.03,9.95,48.08,752123,57,0,,MEXICAN COUNTRY 021518 10933 N
Mexican Country Imports,43144,751857-1,10934,115.03,9.95,48.08,751857,57,0,,MEXICAN COUNTRY 021518 10934 N
Mexican Country Imports,43144,752279-1,10935,115.03,9.95,48.08,752279,57,0,,MEXICAN COUNTRY 021518 10935 N
Mexican Country Imports,43144,751046-2,10936,106.32,9.95,39.37,751046,57,0,,MEXICAN COUNTRY 021518 10936 N
"Michaelian Home, Inc.",43145,752951-1,54172,47,8,0,752951,39,0,,MICHAELIAN 021518 54172 N
"Midwest-CBK, LLC",43146,734264-1,9758720,40,5,0,734264,35,0,,MIDWEST 021518 9758720 N
"Midwest-CBK, LLC",43146,739919-8,9794360,40,5,0,739919,35,0,,MIDWEST 021518 9794360 N
"Midwest-CBK, LLC",43146,740500-1,9794380,77.5,5,0,740500,72.5,0,,MIDWEST 021518 9794380 N
"Midwest-CBK, LLC",43144,749525-1,9853030,70,5,0,749525,65,0,,MIDWEST 021518 9853030 N
Mohawk Factoring LLC,43129,745253-1,8213782,22.1,0,0,745253,22.1,0,,MOHAWK 021518 (7) N
Mohawk Factoring LLC,43132,746880-1,8231279,237.15,0,0,746880,237.15,0,,MOHAWK 021518 (7) N
Mohawk Factoring LLC,43139,746761-3,8256318,84.15,0,0,746761,84.15,0,,MOHAWK 021518 (7) N
Mohawk Factoring LLC,43139,751041-5,8256319,63.75,0,0,751041,63.75,0,,MOHAWK 021518 (7) N
"Mood Dekor, Inc.",43138,726603-2,909,70.2,10.2,0,726603,60,0,,MOOD DEKOR 021518 909 N
"Mood Dekor, Inc.",43138,729667-1,910,70.2,10.2,0,729667,60,0,,MOOD DEKOR 021518 910 N
"Mood Dekor, Inc.",43138,738418-1,911,70.2,10.2,0,738418,60,0,,MOOD DEKOR 021518 911 N
"Mood Dekor, Inc.",43138,751014-1,912,81.9,11.9,0,751014,70,0,,MOOD DEKOR 021518 912 N
"OK CASTING, LLC.",43118,733986-1,68319,155,15,0,733986,140,0,,OK CASTING 021518 68319 N
"OK CASTING, LLC.",43144,748496-1,68482,120,15,0,748496,105,0,,OK CASTING 021518 68482 N
"OK CASTING, LLC.",43145,750674-1,68511,79,15,0,750674,64,0,,OK CASTING 021518 68511 N
Rizzy Home,43140,751126-1,4094417,27,5,0,751126,22,0,,RIZZY 021518 4094417 N
Rizzy Home,43144,751771-1,4096424,118.52,5,0,751771,113.52,0,,RIZZY 021518 4096424 N
