Vendor Name,Invoice  Date,PO Num,Invoice Number,Invoice Total,Drop Ship Fee,Shipping Fee,OMX PO,OMX Total,Total    Difference,Discrepancy,Memo
"Kalalou, Inc.",1/15/2019,898228-1,730121,36.6,6,0,898228,27,-3.6,PO MISMATCH,7815742-20190118180006
Pure Country,1/11/2019,896723-3,977567,31.7,5,0,896723,25.2,-1.5,PO MISMATCH,7804443-20190115180006
Pure Country,1/11/2019,896779-2,977654,18.2,5,0,896779,12.6,-0.6,PO MISMATCH,7804881-20190115180006
Pure Country,1/11/2019,896934-2,977568,18.2,5,0,896934,12.6,-0.6,PO MISMATCH,7804445-20190115180006
Pure Country,1/11/2019,897108-2,977569,45.2,5,0,897108,38.7,-1.5,PO MISMATCH,7804442-20190115180006
Pure Country,1/14/2019,897565-2,978128,31.7,5,0,897565,25.2,-1.5,PO MISMATCH,7807864-20190115180006
Pure Country,1/14/2019,898499-2,978129,31.7,5,0,898499,25.2,-1.5,PO MISMATCH,7807866-20190115180006
S.P.I.,1/14/2019,897491-1,0639474-,230,0,0,897491,220,-10,PO MISMATCH,7808342-20190118180006
S.P.I.,1/14/2019,897763-2,0639526-,165,0,0,897763,155,-10,PO MISMATCH,7815945-20190118180006
S.P.I.,1/15/2019,898162-1,0639504-,200,0,0,898162,195,-5,PO MISMATCH,7815943-20190118180006
S.P.I.,1/15/2019,898313-3,0639523-,320,0,0,898313,303,-17,PO MISMATCH,7815948-20190118180006
Sierra Lifestyles,12/18/2018,887290-1,35819,55.5,0,0,887290,54.65,-55.52,PO MISMATCH,7759858-20181221180007
Sierra Lifestyles,1/3/2019,887290-1,35865,54.67,0,0,887290,54.65,-55.52,PO MISMATCH,7802869-20190115180006
Tayse International,1/14/2019,898234-1,505639,11,0,0,898234,9.9,-1.1,PO MISMATCH,7808356-20190118180006
VAXCEL,11/6/2018,859507-2,872403,50.82,0,0,859507,95.24,-1.18,PO MISMATCH,7659791-20181109180008
VAXCEL,1/10/2019,859507-3,890994,45.6,0,0,859507,95.24,-1.18,PO MISMATCH,7807779-20190115180006
VAXCEL,1/10/2019,896232-1,890820,98,0,0,896232,93.1,-4.9,PO MISMATCH,7807790-20190115180006
VAXCEL,1/14/2019,897262-1,891732,167.2,0,0,897262,156.75,-10.45,PO MISMATCH,7808376-20190118180006
VAXCEL,1/14/2019,897279-1,891684,319.2,0,0,897279,299.25,-19.95,PO MISMATCH,7808378-20190118180006
VAXCEL,1/14/2019,897868-1,891733,168,0,0,897868,159.6,-8.4,PO MISMATCH,7808375-20190118180006
VAXCEL,1/15/2019,898457-2,891926,770.74,0,0,898457,742.9,-27.84,PO MISMATCH,7815777-20190118180006
VAXCEL,1/14/2019,898502-2,891748,257.25,0,0,898502,250.8,-6.45,PO MISMATCH,7808371-20190118180006
VAXCEL,1/15/2019,898881-1,892239,255.55,0,0,898881,253.65,-1.9,PO MISMATCH,7815760-20190118180006
VAXCEL,1/15/2019,899188-1,892240,255.55,0,0,899188,253.65,-1.9,PO MISMATCH,7815759-20190118180006
