Vendor Name,Invoice  Date,PO Num,Invoice Number,Invoice Total,Drop Ship Fee,Shipping Fee,OMX PO,OMX Total,Total    Difference,Discrepancy,Memo
EAST OF HOLLYWOOD,1/15/2018,741088-3,741088-3,180,16,,741088,164,,,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
EAST OF HOLLYWOOD,1/12/2018,739842-1,739842-1,145,10,,739842,135,,,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
EAST OF HOLLYWOOD,1/10/2018,739049-2,739049-2,68,8,,739049,60,,,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
EAST OF HOLLYWOOD,1/9/2018,738963-5,738963-5,98,8,,738963,90,,,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
EAST OF HOLLYWOOD,1/9/2018,738630-1,738630-1,98,8,,738630,90,,,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
EAST OF HOLLYWOOD,1/6/2018,737484-1,737484-1,75,8,,737484,67,,,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
EAST OF HOLLYWOOD,1/6/2018,737475-1,737475-1,95,5,,737475,90,,,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
EAST OF HOLLYWOOD,1/5/2018,737010-1,737010-1,180.1,10,,737010,170.1,,,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
EAST OF HOLLYWOOD,1/4/2018,736428-1,736428-1,98,8,,736428,180,,,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
EAST OF HOLLYWOOD,1/4/2018,736428-1,736428-1,98,8,,736428,180,,,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
EAST OF HOLLYWOOD,1/4/2018,736307-1,736307-1,180.1,10,,736307,170.1,,,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
EAST OF HOLLYWOOD,1/3/2018,736019-1,736019-1,90,8,,736019,82,,,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
EAST OF HOLLYWOOD,1/3/2018,735889-1,735889-1,98,8,,735889,90,,,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
EAST OF HOLLYWOOD,1/3/2018,735769-1,735769-1,180.1,10,,735769,170.1,,,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
EAST OF HOLLYWOOD,1/2/2018,735376-1,735376-1,75,8,,735376,67,,,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
EAST OF HOLLYWOOD,1/2/2018,735244-4,735244-4,73,8,,735244,65,,,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
EAST OF HOLLYWOOD,1/22/2018,744099-1,744099-1,133,8,,744099,250,,,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
GAUCHO SHEEP & LEATHER,2/19/2018,751644-2,55298,65.75,9,,751644,56.75,,,GAUCHO 021918 2 CC
GAUCHO SHEEP & LEATHER,2/12/2018,752874-1,55304,68,9,,752874,59,,,GAUCHO 021918 2 CC
GAUCHO SHEEP & LEATHER,2/16/2018,753966-9,55323,65.75,9,,753966,56.75,,,GAUCHO 022218 2 CC
GAUCHO SHEEP & LEATHER,2/13/2018,753073-2,55308,122.5,9,,753073,113.5,,,GAUCHO 022218 2 CC
Greenland Trading,2/14/2018,753572-2,165129,45,5,,753572,40,,,GREENLAND 021918 165129 CC
Greenland Trading,2/14/2018,753814-1,165130,51,5,,753814,46,,,GREENLAND 021918 165130 CC
Greenland Trading,2/14/2018,753867-1,165131,45,5,,753867,40,,,GREENLAND 021918 165131 CC
Greenland Trading,2/14/2018,753754-1,165132,68,5,,753754,63,,,GREENLAND 021918 165132 CC
Greenland Trading,2/19/2018,754708-2,165274,23,5,,754708,18,,,GREENLAND 022118 165274 CC
Greenland Trading,2/19/2018,755052-1,165275,99,5,,755052,94,,,GREENLAND 022118 165275 CC
Greenland Trading,2/19/2018,754934-4,165276,16,5,,754934,11,,,GREENLAND 022118 165276 CC
Greenland Trading,2/19/2018,755107-2,165277,26,5,,755107,21,,,GREENLAND 022118 165277 CC
Greenland Trading,2/19/2018,755122-1,165278,49,5,,755122,44,,,GREENLAND 022118 165278 CC
Greenland Trading,2/19/2018,755111-2,165279,62,5,,755111,57,,,GREENLAND 022118 165279 CC
Greenland Trading,2/20/2018,755274-1,165334,16,5,,755274,11,,,GREENLAND 022318 165334 CC
Greenland Trading,2/20/2018,756022-1,165356,21,5,,756022,16,,,GREENLAND 022318 165356 CC
Greenland Trading,2/20/2018,755882-4,165357,48,5,,755882,43,,,GREENLAND 022318 165357 CC
Greenland Trading,2/21/2018,756425-1,165393,40,5,,756425,35,,,GREENLAND 022318 165393 CC
Greenland Trading,2/21/2018,756378-1,165394,80,5,,756378,75,,,GREENLAND 022318 165394 CC
HIGH COUNTRY ARTS,1/26/2018,745141-2,18040,39.5,5,,745141,34.5,,,HIGH CO 021618 18040 CC
HIGH COUNTRY ARTS,1/0/1900,746658-1,18051,124.5,5,,746658,119.5,,,HIGH COUNTRY 022218 2 CC
HIGH COUNTRY ARTS,1/0/1900,748079-1,18060,130,5,,748079,125,,,HIGH COUNTRY 022218 2 CC
IMAX CORPORATION,2/13/2018,752622-1,1508399,99.51,,,752622,99.51,,,IMAX 021518 1508399 CC
IMAX CORPORATION,2/13/2018,752585-1,1508435,209.14,,,752585,209.14,,,IMAX 021518 1508435 CC
IMAX CORPORATION,2/13/2018,752869-1,1508749,68.4,,,752869,68.4,,,IMAX 021518 1508749 CC
IMAX CORPORATION,2/14/2018,753411-2,1509088,28.22,,,753411,28.22,,,IMAX 021518 82000155 CC
IMAX CORPORATION,2/13/2018,752436-2,1508434,59.25,,,752436,59.25,,,IMAX 021518 1508434 CC
IMAX CORPORATION,2/14/2018,753471-1,1509089,53.87,,,753471,53.87,,,IMAX 021518 82000156 CC
IMAX CORPORATION,2/21/2018,756012-1,1512160,68.4,,,756012,68.4,,,IMAX 022218 1512160 CC
IMAX CORPORATION,2/21/2018,755196-3,1512362,20.69,,,755196,20.69,,,IMAX 022218 1512362 CC
IMAX CORPORATION,2/21/2018,756230-1,1512781,109.1,,,756230,109.1,,,IMAX 022218 1512781 CC
IRONWOOD INDUSTRIES,2/19/2018,740374-2,27460,329,,,740374,329,,,IRONWOOD 022018 27460 CC
IRONWOOD INDUSTRIES,2/19/2018,739786-2,27465,20,,,739786,20,,,IRONWOOD 022018 27465 CC
IRONWOOD INDUSTRIES,2/19/2018,741964-1,27468,59,,,741964,59,,,IRONWOOD 022018 27468 CC
IRONWOOD INDUSTRIES,2/20/2018,740384-1,27476,86,,,740384,86,,,IRONWOOD 022118 27476 CC
IRONWOOD INDUSTRIES,2/20/2018,740869-4,27483,231,,,740869,231,,,IRONWOOD 022118 27483 CC
IRONWOOD INDUSTRIES,2/20/2018,754087-1,27485,231,,,754087,231,,,IRONWOOD 022118 27485 CC
IRONWOOD INDUSTRIES,2/20/2018,742074-1,27486,231,,,742074,231,,,IRONWOOD 022118 27486 CC
IRONWOOD INDUSTRIES,2/20/2018,739856-2,27488,157,,,739856,157,,,IRONWOOD 022118 27488 CC
IRONWOOD INDUSTRIES,2/20/2018,755175-1,27492,9,,,755175,9,,,IRONWOOD 022218 27492 CC
"Kalalou, Inc.",2/11/2018,751088-1,644292,41.1,6,,751088,35.1,,,KALALOU 021518 644292 CC
"Kalalou, Inc.",2/11/2018,750987-2,644330,32.1,6,,750987,26.1,,,KALALOU 021518 644330 CC
"Kalalou, Inc.",2/13/2018,751460-2,644853,32.1,6,,751460,26.1,,,KALALOU 021518 644853 CC
"Kalalou, Inc.",2/19/2018,754141-2,646234,32.1,6,,754141,26.1,,,KALALOU 022018 646234 CC
"Kalalou, Inc.",2/20/2018,755085-3,646700,41.1,6,,755085,35.1,,,KALALOU 022118 646700 CC
"Kalalou, Inc.",2/20/2018,755775-1,646708,55.5,6,,755775,49.5,,,KALALOU 022118 646708 CC
"Kalalou, Inc.",2/22/2018,756093-1,647476,55.5,6,,756093,49.5,,,KALALOU 022318 647476 CC
MANUAL WOODWORKERS,2/12/2018,751555-1,8380470,59.7,3,,751555,56.7,,,MWW 021518 8380470 CC
MANUAL WOODWORKERS,2/13/2018,752367-2,8388021,16.5,3,,752367,13.5,,,MWW 021518 8388021 CC
Marshfield Furniture,2/15/2018,747202-1,402147,239.5,,,747202,239.5,,,MARSHFIELD 021618 402147 CC
Marshfield Furniture,2/15/2018,745863-1,402148,"1,235.00",,,745863,"1,235.00",,,MARSHFIELD 021618 402148 CC
Marshfield Furniture,2/20/2018,747780-,402202,480,,,747780,480,,,MARSHFIELD 021918 402202 CC
Marshfield Furniture,2/20/2018,746440-,402199,"1,760.00",,,746440,"1,760.00",,,MARSHFIELD 022018 402199 CC
MEISSENBURG DESIGNS,2/13/2018,751787-1,269471,45,2,,751787,43,,,MEISSENBURG 021618 (3) CC
MEISSENBURG DESIGNS,2/15/2018,750854-1,269531,147,2,,750854,145,,,MEISSENBURG 021618 (3) CC
MEISSENBURG DESIGNS,2/15/2018,752604-1,269537,147,2,,752604,145,,,MEISSENBURG 021618 (3) CC
MEYDA LIGHTING,2/12/2018,749645-1,1431117.1,131,10,,749645,121,,,MEYDA 021518 1431117 CC
Montana Woodworks,2/9/2018,750601-4,34791,64,,,750601,64,,,MONTANA WOODWORKS 021518 34791 CC
Montana Woodworks,2/12/2018,749416-1,34827,145,,,749416,145,,,MONTANA WOODWORKS 021518 34827 CC
MONTEREY MILLS,1/23/2018,732783-2,585188,325,,,732783,325,,,MONTEREY MILLS 021618 585188 CC
OLLIIX,2/14/2018,751580-2,45116803,47.97,3.55,,751580,44.42,,,OLLIIX 021718 45116803 CC
OLLIIX,2/13/2018,752137-1,45116832,108.86,8.06,,752137,100.8,,,OLLIIX 021718 45116832 CC
OLLIIX,2/13/2018,751883-2,45116833,18.72,1.39,,751883,17.33,,,OLLIIX 021718 45116833 CC
OLLIIX,2/13/2018,752439-2,45116952,210.6,15.6,,752439,195,,,OLLIIX 021718 45116952 CC
P GRAHAM DUNN,2/6/2018,748074-1,1408987,21.5,8,,748074,13.5,,,P GRAHAM 021618 (5) CC
P GRAHAM DUNN,2/8/2018,748962-1,1409237,23.75,8,,748962,15.75,,,P GRAHAM 021618 (5) CC
P GRAHAM DUNN,2/8/2018,749057-3,1409241,21.5,8,,749057,13.5,,,P GRAHAM 021618 (5) CC
P GRAHAM DUNN,2/8/2018,750437-1,1409275,23.75,8,,750437,15.75,,,P GRAHAM 021618 (5) CC
P GRAHAM DUNN,2/2/2018,747534-2,1408716,22.4,8,,747534,14.4,,,P GRAHAM 021618 (5) CC
PACIFIC COAST,2/9/2018,751387-1,6105253,64.5,5,,751387,59.5,,,PACIFIC COAST PMT RECPT 021518 213.50 CC
PACIFIC COAST,2/9/2018,750959-1,6105254,74.5,5,,750959,69.5,,,PACIFIC COAST PMT RECPT 021518 213.50 CC
PACIFIC COAST,2/9/2018,750627-6,6105255,74.5,5,,750627,69.5,,,PACIFIC COAST PMT RECPT 021518 213.50 CC
PACIFIC COAST,2/6/2018,748009-1,6104844,104.5,5,,748009,99.5,,,PACIFIC COAST PMT RECPT 021518 887.50 CC
PACIFIC COAST,2/6/2018,750413-1,6104845,164,5,,750413,159,,,PACIFIC COAST PMT RECPT 021518 887.50 CC
PACIFIC COAST,2/6/2018,749826-2,6104846,104.5,5,,749826,99.5,,,PACIFIC COAST PMT RECPT 021518 887.50 CC
PACIFIC COAST,2/6/2018,749759-1,6104847,100,5,,749759,95,,,PACIFIC COAST PMT RECPT 021518 887.50 CC
PACIFIC COAST,2/6/2018,749038-1,6104848,90,5,,749038,85,,,PACIFIC COAST PMT RECPT 021518 887.50 CC
PACIFIC COAST,2/6/2018,748997-4,6104849,324.5,5,,748997,319.5,,,PACIFIC COAST PMT RECPT 021518 887.50 CC
PARK DESIGN,2/14/2018,750738-2,1398026,182.11,5,18.16,750738,158.95,,,PARK 021518 1398026 CC
PARK DESIGN,2/14/2018,751592-2,1398029,43,5,5.7,751592,32.3,,,PARK 021518 1398029 CC
PARK DESIGN,2/12/2018,751670-2,1398030,161.08,5,17.53,751670,138.55,,,PARK 021518 1398030 CC
PARK DESIGN,2/14/2018,750058-2,1398034,168,5,24.45,750058,138.55,,,PARK 021518 1398034 CC
PARK DESIGN,2/12/2018,750185-2,1398035,130,5,18.75,750185,106.25,,,PARK 021518 1398035 CC
S.P.I.,2/12/2018,752138-2,624692,38,,,752138,38,,,SPI 021518 624692 CC
S.P.I.,2/13/2018,753386-1,624784,68,,,753386,68,,,SPI 021518 624784 CC
SLEEPYS LOG FURNITURE,2/5/2018,747205-1,21773,97.5,7.5,,747205,90,,,SLEEPYS 021618 (4) CC
SLEEPYS LOG FURNITURE,2/5/2018,748215-2,21774,97.5,7.5,,748215,90,,,SLEEPYS 021618 (4) CC
STEEL PARTNERS,2/9/2018,745678-2,14981,378.28,10,,745678,368.28,,,STEEL PARTNERS 021518 14981 CC
STEEL PARTNERS,2/9/2018,746676-1,14982,"1,287.82",10,,746676,"1,277.82",,,STEEL PARTNERS 021518 14982 CC
STEEL PARTNERS,2/2/2018,747939-3,14992,409.55,5,,747939,404.55,,,STEEL PARTNERS 021518 14992 CC
STONE COUNTY,2/7/2018,733420-1,102849,"1,294.00",,,733420,"1,294.00",,,STONE CO 021518 102849 CC
STONE COUNTY,2/8/2018,749830-2,102866,66,,,749830,66,,,STONE CO 021518 102866 CC
STONE COUNTY,2/13/2018,739118-1,102881,168,,,739118,168,,,STONE CO 021518 102881 CC
T. I. DESIGN,2/8/2018,738393-1,10115822,52.8,15,,738393,37.8,,,TI DESIGN 021518 10115822 CC
T. I. DESIGN,2/8/2018,742334-2,10115823,52.8,15,,742334,37.8,,,TI DESIGN 021518 10115823 CC
TAMMEN,2/7/2018,722846-1,2803,"4,910.00",,120,722846,"4,790.00",,,TAMMEN 021518 2803 CC
TAMMEN,2/13/2018,726951-1,2828,"1,740.00",,100,726951,"1,640.00",,,TAMMEN 021618 2828 CC
TAMMEN,12/15/2017,729208-1,2835,"3,205.00",,60,729208,"3,145.00",,,TAMMEN 021618 2835 CC
UNITED WEAVERS,2/8/2018,751312-2,1087012,31.76,5,14.26,751312,12.5,,,UNITED WEAVERS 021518 (7) CC
UNITED WEAVERS,2/8/2018,751303-2,1087013,32,5,14.5,751303,12.5,,,UNITED WEAVERS 021518 (7) CC
UNITED WEAVERS,2/8/2018,751226-2,1087014,40.3,5,21.05,751226,14.25,,,UNITED WEAVERS 021518 (7) CC
UNITED WEAVERS,2/8/2018,751139-1,1087015,72.71,5,24.96,751139,42.75,,,UNITED WEAVERS 021518 (7) CC
UNITED WEAVERS,2/8/2018,751053-1,1087016,79.26,5,21.76,751053,52.5,,,UNITED WEAVERS 021518 (7) CC
UNITED WEAVERS,2/8/2018,750995-1,1087017,37.85,5,16.85,750995,16,,,UNITED WEAVERS 021518 (7) CC
UNITED WEAVERS,2/14/2018,717076-1,1088903,74.5,5,26.75,717076,42.75,,,UNITED WEAVERS 021518 (16) CC
UNITED WEAVERS,2/14/2018,739333-3,1088904,70.31,5,22.56,739333,42.75,,,UNITED WEAVERS 021518 (16) CC
UNITED WEAVERS,2/14/2018,746320-2,1088905,125.18,5,30.18,746320,90,,,UNITED WEAVERS 021518 (16) CC
UNITED WEAVERS,2/14/2018,753039-2,1088906,115.09,5,26.34,753039,83.75,,,UNITED WEAVERS 021518 (16) CC
UNITED WEAVERS,2/14/2018,752853-3,1088907,129.37,5,34.37,752853,90,,,UNITED WEAVERS 021518 (16) CC
UNITED WEAVERS,2/14/2018,752522-2,1088908,34.93,5,18.68,752522,11.25,,,UNITED WEAVERS 021518 (16) CC
UNITED WEAVERS,2/14/2018,752118-1,1088910,71.46,5,23.71,752118,42.75,,,UNITED WEAVERS 021518 (16) CC
UNITED WEAVERS,2/14/2018,752044-1,1088911,167.5,5,85,752044,77.5,,,UNITED WEAVERS 021518 (16) CC
UNITED WEAVERS,2/14/2018,753112-1,1088912,129.37,5,34.37,753112,90,,,UNITED WEAVERS 021518 (16) CC
UNITED WEAVERS,2/14/2018,753107-2,1088913,26.72,5,15.47,753107,6.25,,,UNITED WEAVERS 021518 (16) CC
UNITED WEAVERS,2/14/2018,753519-1,1088914,124.27,5,35.52,753519,83.75,,,UNITED WEAVERS 021518 (16) CC
UNITED WEAVERS,2/14/2018,753474-2,1088915,56.44,5,18.44,753474,66,,,UNITED WEAVERS 021518 (16) CC
UNITED WEAVERS,2/14/2018,753466-1,1088916,116.91,5,21.91,753466,90,,,UNITED WEAVERS 021518 (16) CC
UNITED WEAVERS,2/14/2018,753358-2,1088917,114.18,5,24.18,753358,85,,,UNITED WEAVERS 021518 (16) CC
UNITED WEAVERS,2/14/2018,753284-1,1088918,214.1,5,23.1,753284,186,,,UNITED WEAVERS 021518 (16) CC
UNITED WEAVERS,2/13/2018,752882-1,1088547,72.05,5,19.55,752882,47.5,,,UNITED WEAVERS 021518 (19) CC
UNITED WEAVERS,2/13/2018,752870-2,1088548,76.26,5,28.51,752870,42.75,,,UNITED WEAVERS 021518 (19) CC
UNITED WEAVERS,2/13/2018,752796-1,1088549,109.89,5,38.14,752796,66.75,,,UNITED WEAVERS 021518 (19) CC
UNITED WEAVERS,2/13/2018,752791-2,1088550,71.46,5,23.71,752791,42.75,,,UNITED WEAVERS 021518 (19) CC
UNITED WEAVERS,2/13/2018,752736-1,1088551,73.27,5,20.77,752736,47.5,,,UNITED WEAVERS 021518 (19) CC
UNITED WEAVERS,2/13/2018,752535-3,1088552,25.51,5,14.26,752535,6.25,,,UNITED WEAVERS 021518 (19) CC
UNITED WEAVERS,2/13/2018,752528-2,1088553,36.1,5,19.85,752528,11.25,,,UNITED WEAVERS 021518 (19) CC
UNITED WEAVERS,2/13/2018,752498-1,1088554,31.91,5,15.66,752498,11.25,,,UNITED WEAVERS 021518 (19) CC
UNITED WEAVERS,2/13/2018,752483-2,1088555,77.16,5,29.41,752483,42.75,,,UNITED WEAVERS 021518 (19) CC
UNITED WEAVERS,2/13/2018,752381-1,1088556,103.67,5,39.92,752381,58.75,,,UNITED WEAVERS 021518 (19) CC
UNITED WEAVERS,2/13/2018,752359-3,1088557,89.62,5,24.62,752359,60,,,UNITED WEAVERS 021518 (19) CC
UNITED WEAVERS,2/13/2018,752308-1,1088558,69.7,5,17.2,752308,47.5,,,UNITED WEAVERS 021518 (19) CC
UNITED WEAVERS,2/13/2018,752222-1,1088559,34.09,5,17.84,752222,11.25,,,UNITED WEAVERS 021518 (19) CC
UNITED WEAVERS,2/13/2018,751840-1,1088561,105,5,33,751840,67,,,UNITED WEAVERS 021518 (19) CC
UNITED WEAVERS,2/13/2018,751808-1,1088562,58.15,5,20.15,751808,33,,,UNITED WEAVERS 021518 (19) CC
UNITED WEAVERS,2/13/2018,751782-2,1088563,72.97,5,25.22,751782,42.75,,,UNITED WEAVERS 021518 (19) CC
UNITED WEAVERS,2/13/2018,750786-1,1088564,119.66,5,24.66,750786,90,,,UNITED WEAVERS 021518 (19) CC
UNITED WEAVERS,2/9/2018,751704-1,1087456,124.1,5,25.1,751704,94,,,UNITED WEAVERS 021518.3 19 CC
UNITED WEAVERS,2/9/2018,751627-1,1087457,30.45,5,19.2,751627,6.25,,,UNITED WEAVERS 021518.3 19 CC
UNITED WEAVERS,2/9/2018,751551-1,1087458,72.05,5,20.05,751551,47,,,UNITED WEAVERS 021518.3 19 CC
UNITED WEAVERS,2/9/2018,751500-1,1087459,36.1,5,19.85,751500,11.25,,,UNITED WEAVERS 021518.3 19 CC
UNITED WEAVERS,2/9/2018,751392-1,1087461,53.93,5,16.93,751392,32,,,UNITED WEAVERS 021518.3 19 CC
UNITED WEAVERS,2/14/2018,753474-2,1088915,56.44,5,18.44,753474,66,,,UNITED WEAVERS 021518 (16) CC
VAXCEL,2/20/2018,755121-1,799933,89.9,2.5,,755121,87.4,,,VAXCEL PMT RECPT 022118 2012.13 CC
VAXCEL,2/20/2018,755409-2,799954,144.05,2.5,,755409,141.55,,,VAXCEL PMT RECPT 022118 2012.13 CC
VAXCEL,2/20/2018,755318-1,800031,97.5,2.5,,755318,95,,,VAXCEL PMT RECPT 022118 2012.13 CC
VAXCEL,2/21/2018,755076-2,800329,150.7,2.5,,755076,148.2,,,VAXCEL PMT RECPT 022218 4165.96 CC
VAXCEL,2/21/2018,755752-1,800393,144.05,2.5,,755752,141.55,,,VAXCEL PMT RECPT 022218 4165.96 CC
VAXCEL,2/21/2018,755603-1,800394,89.9,2.5,,755603,87.4,,,VAXCEL PMT RECPT 022218 4165.96 CC
VAXCEL,2/21/2018,755605-2,800397,27.2,2.5,,755605,24.7,,,VAXCEL PMT RECPT 022218 4165.96 CC
VAXCEL,2/21/2018,755770-1,800430,51.9,2.5,,755770,49.4,,,VAXCEL PMT RECPT 022218 4165.96 CC
VAXCEL,2/21/2018,746230-1,800494,506.95,2.5,,746230,504.45,,,VAXCEL PMT RECPT 022218 4165.96 CC
VAXCEL,2/21/2018,748359-2,800522,523.1,2.5,,748359,520.6,,,VAXCEL PMT RECPT 022218 4165.96 CC
VAXCEL,2/22/2018,734255-1,800629,142.15,2.5,,734255,139.65,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,734269-1,800630,125.05,2.5,,734269,122.55,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,741090-1,800631,154.5,2.5,,741090,152,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,735444-2,800632,49.05,2.5,,735444,46.55,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,742495-2,800634,49.05,2.5,,742495,46.55,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,743417-1,800635,223.85,2.5,,743417,221.35,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,741473-1,800636,223.85,2.5,,741473,221.35,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,733333-1,800637,154.5,2.5,,733333,152,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,736484-2,800638,154.5,2.5,,736484,152,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,718255-3,800654,499.35,2.5,,718255,496.85,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,743080-1,800655,476.55,2.5,,743080,474.05,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,732877-1,800657,159.25,2.5,,732877,156.75,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,743744-2,800658,366.35,2.5,,743744,363.85,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,737708-1,800659,225.75,2.5,,737708,223.25,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,742626-2,800660,215.3,2.5,,742626,212.8,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,746718-2,800661,91.8,2.5,,746718,89.3,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,748933-2,800662,154.5,2.5,,748933,152,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,747667-1,800663,154.5,2.5,,747667,152,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,750049-1,800664,154.5,2.5,,750049,152,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,754509-2,800666,91.8,2.5,,754509,89.3,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,747724-1,800667,223.85,2.5,,747724,221.35,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,750993-1,800669,223.85,2.5,,750993,221.35,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,745079-1,800671,159.25,2.5,,745079,156.75,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,747916-1,800689,148.8,2.5,,747916,146.3,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,735873-1,800690,555.4,2.5,,735873,552.9,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,750289-3,800691,306.5,2.5,,750289,304,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,749604-1,800692,95.6,2.5,,749604,93.1,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,754562-1,800693,95.6,2.5,,754562,93.1,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,750279-3,800694,95.6,2.5,,750279,93.1,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,752726-1,800695,95.6,2.5,,752726,93.1,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,751492-2,800696,95.6,2.5,,751492,93.1,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,747649-1,800707,337.85,2.5,,747649,335.35,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,752721-1,800708,116.5,2.5,,752721,114,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,744376-1,800709,125.05,2.5,,744376,122.55,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,750814-1,800710,125.05,2.5,,750814,122.55,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,750473-1,800743,763.45,2.5,,750473,760.95,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,752105-2,800746,212.45,2.5,,752105,209.95,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,749646-1,800747,196.3,2.5,,749646,193.8,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,750772-1,800748,510.75,2.5,,750772,508.25,,,VAXCEL PMT RECPT 022318 11396.28
VAXCEL,2/22/2018,748335-2,800760,689.35,2.5,,748335,686.85,,,VAXCEL PMT RECPT 022318 11396.28
BUCK SNORT,2/21/2018,724555-2,38414,15.85,3,6.95,724555,6.8,0.9,,BUCK SNORT PMT RECPT 022118 163.55 CC
UNITED WEAVERS,2/14/2018,752211-3,1088909,26.3,5,15.05,752211,7.25,1,,UNITED WEAVERS 021518 (16) CC
BUCK SNORT,2/21/2018,720634-1,38413,22.95,3,6.95,720634,14.2,1.2,,BUCK SNORT PMT RECPT 022118 163.55 CC
C AND F ENTERPRISES,2/16/2018,753909-3,I576851,19.5,6,,753909,15,1.5,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/20/2018,754774-3,I577005,19.5,6,,754774,15,1.5,,C&F PMT RECPT 022318 4485.40 CC
COAST LAMP,2/16/2018,749779-2,52657,252.3,5,,749779,248.9,1.6,,COAST LAMP PMT RECPT 022318 2233.46 2
DECOBREEZE GPR,9/21/1907,755959-1,39614,124.2,18,,755959,108,1.8,,GPR DECO 022218 39614 CC
BUCK SNORT,2/21/2018,726001-1,38411,24.75,3,6.95,726001,16.6,1.8,,BUCK SNORT PMT RECPT 022118 163.55 CC
IRONWOOD INDUSTRIES,2/19/2018,741819-3,27457,105,,,741819,107,2,,IRONWOOD 022018 27457 CC
IRONWOOD INDUSTRIES,2/19/2018,740476-2,27458,105,,,740476,107,2,,IRONWOOD 022018 27458 CC
IRONWOOD INDUSTRIES,2/19/2018,741680-3,27459,105,,,741680,107,2,,IRONWOOD 022018 27459 CC
