Vendor Name,Invoice  Date,Invoice Number,Invoice Total,Drop Ship Fee,Shipping Fee,OMX PO,OMX Total,PO Num,Total    Difference,Discrepancy,Memo
CHANDLER 4 CORNERS,43131,237363,44.2,10,0,747337,34.2,747337-1,0,,CHANDLER 020118 237363 CC
COAST LAMP,43133,52360,44.43,5,0,741956,39.43,741956-1,0,,COAST LAMP PMT RECPT 020218 2195.08 CC
COLORADO DALLAS LLC,43131,18982,44.75,2,0,743139,42.75,743139-3,0,,COLORADO DALLAS 020218 18982 CC
THIRSTYSTONE,43007,INV446622,44.95,5,0,690460,39.95,690460-2,0,,THIRSTYSTONE 013118 64
THIRSTYSTONE,43006,INV446589,44.95,5,0,689638,39.95,689638-1,0,,THIRSTYSTONE 013118 64
THIRSTYSTONE,43006,INV446591,44.95,5,0,690813,39.95,690813-1,0,,THIRSTYSTONE 013118 64
THIRSTYSTONE,42956,INV445270,44.95,5,0,673421,39.95,673421-1,0,,THIRSTYSTONE 111317 2398.12
THIRSTYSTONE,42979,INV446007,44.95,5,0,672894,39.95,672894-2,0,,THIRSTYSTONE 111317 2398.12
THIRSTYSTONE,42983,INV446009,44.95,5,0,674547,39.95,674547-1,0,,THIRSTYSTONE 111317 2398.12
C AND F ENTERPRISES,43131,I571724,45,6,0,747374,39,747374-1,0,,C&F PMT RECPT 020218 6103.18
DONNA SHARP,43133,416404,45,0,0,748516,45,748516-1,0,,DONNA SHARP 020218 416404 CC
Greenland Trading,43129,164567,45,5,0,746120,40,746120-1,0,,GREENLAND 020118 164567 CC
Greenland Trading,43133,164688,45,5,0,748447,40,748447-2,0,,GREENLAND 020618 164688 CC
Greenland Trading,43133,164692,45,5,0,744629,40,744629-2,0,,GREENLAND 020618 164692 CC
MEISSENBURG DESIGNS,43119,268560,45,2,0,740843,43,740843-1,0,,MEISSENBURG PMT RECPT.2 020618 667.45 CC (13)
MEISSENBURG DESIGNS,43122,268592,45,2,0,741996,43,741996-1,0,,MEISSENBURG PMT RECPT.2 020618 667.45 CC (13)
PACIFIC COAST,43133,6104389,45,5,0,747172,40,747172-1,0,,PACIFIC COAST PMT RECPT 020615 1087.00 (9)
SLEEPYS LOG FURNITURE,43067,21665,45,5,0,705379,76,705379-4,36,,SLEEPYS 120717 9
OLLIIX,43136,45052545,45.36,3.36,0,749833,42,749833-1,0,,OLLIIX 020518 45052545 CC
VAXCEL,43138,797043,45.49,2.5,0,750827,42.99,750827-2,0,,VAXCEL PMT RECPT 020818 3125.44 CC
CHANDLER 4 CORNERS,43137,237493,46,10,0,749591,36,749591-1,0,,CHANDLER 020618 237493 CC
C AND F ENTERPRISES,43130,I571354,46.45,6,0,745742,40.45,745742-2,0,,C&F PMT RECPT 020218 6103.18
"Kalalou, Inc.",43109,634634,46.5,6,0,711634,40.5,711634-2,0,,KALALOU 010918 634634
ASHTON ART,43130,16624,47,5,0,736481,42,736481-2,0,,ASHTON 020618 16624 CC
Greenland Trading,43136,164817,47,5,0,749430,42,749430-3,0,,GREENLAND 020818 164817 CC
"Kalalou, Inc.",43067,625308,47.4,6,0,714471,41.4,714471-1,0,,KALALOU 112917 625308
C AND F ENTERPRISES,43130,I571552,47.5,6,0,746246,41,746246-1,-0.5,,C&F PMT RECPT 020218 6103.18
MEISSENBURG DESIGNS,43124,268695,47.5,2,0,741953,45.5,741953-2,0,,MEISSENBURG PMT RECPT.2 020618 667.45 CC (13)
MEISSENBURG DESIGNS,43124,268697,47.5,2,0,742591,45.5,742591-1,0,,MEISSENBURG PMT RECPT.2 020618 667.45 CC (13)
THIRSTYSTONE,42983,INV446012,47.5,5,0,684023,42.5,684023-2,0,,THIRSTYSTONE 111317 2398.12
ASHTON ART,43129,16595,48,5,0,737429,43,737429-1,0,,ASHTON 020618 16595 CC
CARSTENS INC,43082,219587,48,3,0,721516,45,721516-1,0,,CARSTENS 121817 1744.50
BUCK SNORT,43133,38337,48.1,3,7.5,740671,37.6,740671-1,0,,BUCK SNORT 020218 (15) CC
THIRSTYSTONE,42956,INV445269,48.35,5,0,673754,43.35,673754-3,0,,THIRSTYSTONE 111317 2398.12
THIRSTYSTONE,42977,INV445830,48.35,5,0,655761,43.35,655761-3,0,,THIRSTYSTONE 111317 2398.12
THIRSTYSTONE,42977,INV445832,48.35,5,0,676009,43.35,676009-2,0,,THIRSTYSTONE 111317 2398.12
THIRSTYSTONE,42985,INV446020,48.35,5,0,658147,43.35,658147-4,0,,THIRSTYSTONE 111317 2398.12
THIRSTYSTONE,42985,INV446021,48.35,5,0,676742,43.35,676742-1,0,,THIRSTYSTONE 111317 2398.12
THIRSTYSTONE,42985,INV446022,48.35,5,0,682449,43.35,682449-2,0,,THIRSTYSTONE 111317 2398.12
THIRSTYSTONE,42989,INV446088,48.35,5,0,684329,43.35,684329-2,0,,THIRSTYSTONE 111317 2398.12
AMERICAN DAKOTA,43091,27925,49,0,0,726338,49,726338-1,0,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43089,27926,49,0,0,726452,49,726452-1,0,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43087,27935,49,0,0,726729,49,726729-3,0,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43087,27936,49,0,0,726864,49,726864-2,0,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43089,27950,49,0,0,726874,49,726874-1,0,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43098,27958,49,0,0,728077,49,728077-1,0,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43091,27996,49,0,0,729339,49,729339-1,0,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43098,27998,49,0,0,729714,49,729714-2,0,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43098,28005,49,0,0,730058,49,730058-2,0,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43091,28011,49,0,0,730940,49,730940-1,0,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43068,27582,49,0,0,712218,129,712218-1,0,,AMERICAN DAKOTA PMT RECPT 12.01.17
AMERICAN DAKOTA,43078,27719,49,0,0,717439,49,717439-2,0,,AMERICAN DAKOTA PMT RECPT 12.09.17
AMERICAN DAKOTA,43078,27694,49,0,0,715847,49,715847-2,0,,AMERICAN DAKOTA PMT RECPT 12.09.17
AMERICAN DAKOTA,43078,27751,49,0,0,718620,49,718620-2,0,,AMERICAN DAKOTA PMT RECPT 12.09.17
AMERICAN DAKOTA,43078,27744,49,0,0,718106,49,718106-2,0,,AMERICAN DAKOTA PMT RECPT 12.09.17
AMERICAN DAKOTA,43078,27748,49,0,0,718399,49,718399-1,0,,AMERICAN DAKOTA PMT RECPT 12.09.17
Greenland Trading,43130,164581,49,5,0,746842,44,746842-1,0,,GREENLAND 020118 164581 CC
DECOBREEZE GPR,43132,39452,49.17,7.13,0,747179,42.75,747179-1,6.17,,GPR 020218 39452 CC
UNITED WEAVERS,43138,1086572,49.24,5,16.74,750683,27.5,750683-1,0,,UNITED WEAVERS 020818 (21) CC
UNITED WEAVERS,43137,1086275,49.32,5,19.32,750414,25,750414-2,0,,UNITED WEAVERS 020718 (3) CC
"Arthur Court Designs, Inc.",43131,325916,49.5,0,0,747426,49.5,747426-1,0,,VAGABOND 020118 325916 CC
VAXCEL,43131,795245,50,2.5,0,745356,47.5,745356-1,0,,VAXCEL PMT RECPT 020118 3691.18 CC
VAXCEL,43132,795542,50,2.5,0,746400,47.5,746400-2,0,,VAXCEL PMT RECPT 020218 2432.88 CC
VAXCEL,43136,796127,50,2.5,0,747573,47.5,747573-3,0,,VAXCEL PMT RECPT 020618 4758.09 CC
VAXCEL,43138,797067,50,2.5,0,750385,47.5,750385-1,0,,VAXCEL PMT RECPT 020818 3125.44 CC
VAXCEL,43138,797231,50,2.5,0,750363,47.5,750363-1,0,,VAXCEL PMT RECPT 020818 3125.44 CC
"Kalalou, Inc.",43067,625085,50.1,6,0,714929,44.1,714929-1,0,,KALALOU 112917 625085
"Kalalou, Inc.",43081,630710,50.1,6,0,725646,44.1,725646-1,0,,KALALOU 121317 630710
"Kalalou, Inc.",43131,641708,50.1,6,0,743364,44.1,743364-2,0,,KALALOU 020118 641687 CC
"Kalalou, Inc.",43137,643346,50.1,6,0,748934,44.1,748934-1,0,,KALALOU 020218 642168 CC
AMERICAN DAKOTA,43099,28025,50.41,0,0,731286,49,731286-1,0,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43068,27564,50.49,0,0,712336,49,712336-2,0,,AMERICAN DAKOTA PMT RECPT 12.01.17
UNITED WEAVERS,43138,1086559,50.64,5,20.14,750065,25.5,750065-3,0,,UNITED WEAVERS 020818 (21) CC
AMERICAN DAKOTA,43098,28010,51.1,0,0,730903,49,730903-2,0,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43091,27949,51.1,0,0,724161,147,724161-3,73.5,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43068,27563,51.16,0,0,712323,49,712323-2,0,,AMERICAN DAKOTA PMT RECPT 12.01.17
THIRSTYSTONE,43010,INV446776,51.75,5,0,693060,46.75,693060-1,0,,THIRSTYSTONE 013118 64
THIRSTYSTONE,42968,INV445469,51.75,5,0,676426,46.75,676426-1,0,,THIRSTYSTONE 111317 2398.12
VAXCEL,43131,795145,51.9,2.5,0,746004,49.4,746004-1,0,,VAXCEL PMT RECPT 020118 3691.18 CC
VAXCEL,43132,795502,51.9,2.5,0,746462,49.4,746462-1,0,,VAXCEL PMT RECPT 020218 2432.88 CC
VAXCEL,43136,796051,51.9,2.5,0,747335,49.4,747335-1,0,,VAXCEL PMT RECPT 020618 4758.09 CC
VAXCEL,43138,796989,51.9,2.5,0,750539,49.4,750539-1,0,,VAXCEL PMT RECPT 020818 3125.44 CC
VAXCEL,43138,797161,51.9,2.5,0,750310,49.4,750310-2,0,,VAXCEL PMT RECPT 020818 3125.44 CC
Greenland Trading,43129,164566,52,5,0,746184,47,746184-2,0,,GREENLAND 020118 164566 CC
Greenland Trading,43130,164580,52,5,0,745567,47,745567-2,0,,GREENLAND 020118 164580 CC
C AND F ENTERPRISES,43131,I571683,52,6,0,742166,65.5,742166-1,4.62,,C&F PMT RECPT 020218 6103.18
S.P.I.,43132,624333,52,0,0,747493,119,747493-1,67,,SPI 020218 624333 CC
UNITED WEAVERS,43133,1085323,52.09,5,23.09,748551,24,748551-3,0,,UNITED WEAVERS 020518 (13) CC
UNITED WEAVERS,43136,1085696,52.18,5,19.68,749658,27.5,749658-1,0,,UNITED WEAVERS 020618 (22) CC
Mayberry Rugs,43138,107887,52.5,15,0,750320,37.5,750320-1,0,,MAYBERRY PMT RECPT 020718 (18) 1075.50 CC
UNITED WEAVERS,43132,1085086,52.53,5,20.03,747784,27.5,747784-2,0,,UNITED WEAVERS 020218 (9) CC
UNITED WEAVERS,43136,1085704,52.53,5,20.03,748843,27.5,748843-2,0,,UNITED WEAVERS 020618 (22) CC
T. I. DESIGN,43136,10115496,52.8,15,0,742677,52.8,742677-1,15,,TI DESIGN 020618 10115496 CC
ASHTON ART,43129,16596,53,5,0,740920,48,740920-2,0,,ASHTON 020618 16596 CC
UNITED WEAVERS,43131,1084534,53.43,5,20.93,747224,27.5,747224-3,0,,UNITED WEAVERS 020118 (15) CC
THIRSTYSTONE,42964,INV445432,53.45,5,0,676574,48.45,676574-1,0,,THIRSTYSTONE 111317 2398.12
UNITED WEAVERS,43131,1084538,54.16,5,21.66,747181,27.5,747181-2,0,,UNITED WEAVERS 020118 (15) CC
UNITED WEAVERS,43132,1085082,54.65,5,23.15,747448,26.5,747448-4,0,,UNITED WEAVERS 020218 (9) CC
CHANDLER 4 CORNERS,43132,237373,55,10,0,747663,45,747663-1,0,,CHANDLER 020118 237373 CC
CHANDLER 4 CORNERS,43137,237503,55,10,0,750244,45,750244-1,0,,CHANDLER 020618 237503 CC
"Kalalou, Inc.",43109,634632,55.5,6,0,713235,49.5,713235-1,0,,KALALOU 010918 634632
"Kalalou, Inc.",43115,637066,55.5,6,0,716376,49.5,716376-1,0,,KALALOU 011618 637066
"Kalalou, Inc.",43115,637067,55.5,6,0,719636,49.5,719636-1,0,,KALALOU 011618 637067
"Kalalou, Inc.",43115,637068,55.5,6,0,720974,49.5,720974-1,0,,KALALOU 011618 637068
"Kalalou, Inc.",43115,637069,55.5,6,0,723213,49.5,723213-1,0,,KALALOU 011618 637069
"Kalalou, Inc.",43115,637070,55.5,6,0,725903,49.5,725903-1,0,,KALALOU 011618 637070
VAXCEL,43131,795243,56.18,2.5,0,745468,53.68,745468-2,0,,VAXCEL PMT RECPT 020118 3691.18 CC
OLLIIX,43132,45023346,56.7,4.2,0,747305,75.5,747305-1,23,,OLLIIX 020218 45023346 CC
OLLIIX,43133,45028574,56.7,4.2,0,748489,75.5,748489-1,23,,OLLIIX 020218 45028574 CC
OLLIIX,43133,45028681,56.7,4.2,0,748358,75.5,748358-1,23,,OLLIIX 020218 45028681 CC
OLLIIX,43133,45028711,56.7,4.2,0,748049,75.5,748049-1,23,,OLLIIX 020218 45028711 CC
OLLIIX,43136,45052546,56.7,4.2,0,749822,75.5,749822-1,23,,OLLIIX 020518 45052546 CC
OLLIIX,43136,45052547,56.7,4.2,0,749605,75.5,749605-2,23,,OLLIIX 020518 45052547 CC
OLLIIX,43136,45052548,56.7,4.2,0,749370,75.5,749370-1,23,,OLLIIX 020518 45052548 CC
CARSTENS INC,43082,219583,57,3,0,714367,54,714367-2,0,,CARSTENS 121817 1744.50
DEMDACO 0000        LEAWOOD,43131,21874359,57,0,0,744831,57,744831-2,0,,DEMDACO 020118 21874364 (8) CC
DEMDACO 0000        LEAWOOD,43131,21874360,57,0,0,744208,57,744208-2,0,,DEMDACO 020118 21874364 (8) CC
DEMDACO 0000        LEAWOOD,43131,21874361,57,0,0,742934,57,742934-1,0,,DEMDACO 020118 21874364 (8) CC
DEMDACO 0000        LEAWOOD,43131,21874362,57,0,0,745251,57,745251-2,0,,DEMDACO 020118 21874364 (8) CC
MEISSENBURG DESIGNS,43125,268751,57,2,0,743488,55.5,743488-4,0.5,,MEISSENBURG PMT RECPT.2 020618 315.00 CC (6)
UNITED WEAVERS,43138,1086562,57.4,5,19.4,749994,33,749994-1,0,,UNITED WEAVERS 020818 (21) CC
UNITED WEAVERS,43131,1084533,57.4,5,19.4,747233,33,747233-2,0,,UNITED WEAVERS 020118 (15) CC
CHANDLER 4 CORNERS,43137,237492,57.7,10,0,749410,47.7,749410-2,0,,CHANDLER 020618 237492 CC
THIRSTYSTONE,43020,INV446956,57.7,5,0,695780,52.7,695780-1,0,,THIRSTYSTONE 013118 64
THIRSTYSTONE,43017,INV446866,57.7,5,0,686987,52.7,686987-1,0,,THIRSTYSTONE 013118 64
THIRSTYSTONE,43017,INV446878,57.7,5,0,692796,52.7,692796-1,0,,THIRSTYSTONE 013118 64
THIRSTYSTONE,43010,INV446775,57.7,5,0,692774,52.7,692774-1,0,,THIRSTYSTONE 013118 64
THIRSTYSTONE,42971,INV445548,57.7,5,0,678308,52.7,678308-1,0,,THIRSTYSTONE 111317 2398.12
C AND F ENTERPRISES,43130,I571557,58,6,0,743875,52,743875-2,0,,C&F PMT RECPT 020218 6103.18
MEISSENBURG DESIGNS,43124,268712,58,2,0,743284,56,743284-2,0,,MEISSENBURG PMT RECPT.2 020618 315.00 CC (6)
VAXCEL,43136,796034,58.55,2.5,0,747872,56.05,747872-2,0,,VAXCEL PMT RECPT 020618 4758.09 CC
Mayberry Rugs,43137,107849,59,5,0,748813,54,748813-1,0,,MAYBERRY PMT RECPT 020618 (11) 655.50 CC
Mayberry Rugs,43047,103777,59,5,0,707196,54,707196-1,0,,MAYBERRY 111017 787.50 (12) NOV 16
Mayberry Rugs,43047,103778,59,5,0,707100,54,707100-1,0,,MAYBERRY 111017 787.50 (12) NOV 16
Mayberry Rugs,43047,103780,59,5,0,707055,54,707055-1,0,,MAYBERRY 111017 787.50 (12) NOV 16
Mayberry Rugs,43047,103782,59,5,0,706986,54,706986-1,0,,MAYBERRY 111017 787.50 (12) NOV 16
Mayberry Rugs,43047,103784,59,5,0,706577,54,706577-3,0,,MAYBERRY 111017 787.50 (12) NOV 16
Mayberry Rugs,43047,103785,59,5,0,706556,54,706556-1,0,,MAYBERRY 111017 787.50 (12) NOV 16
Mayberry Rugs,43132,107714,59,5,0,747960,54,747960-1,0,,MAYBERRY PMT RECPT 020218 (11) 709.50 CC
Mayberry Rugs,43132,107715,59,5,0,747955,54,747955-1,0,,MAYBERRY PMT RECPT 020218 (11) 709.50 CC
Mayberry Rugs,43132,107717,59,5,0,747914,54,747914-1,0,,MAYBERRY PMT RECPT 020218 (11) 709.50 CC
Mayberry Rugs,43132,107721,59,5,0,747228,54,747228-2,0,,MAYBERRY PMT RECPT 020218 (11) 709.50 CC
Mayberry Rugs,43133,107761,59,5,0,748076,54,748076-1,0,,MAYBERRY PMT RECPT 020218 (11) 762.50 CC
Mayberry Rugs,43137,107844,59,5,0,748531,54,748531-2,0,,MAYBERRY PMT RECPT 020618 (11) 655.50 CC
Mayberry Rugs,43137,107848,59,5,0,749585,54,749585-1,0,,MAYBERRY PMT RECPT 020618 (11) 655.50 CC
Mayberry Rugs,43138,107890,59,5,0,750151,54,750151-1,0,,MAYBERRY PMT RECPT 020718 (18) 1075.50 CC
Mayberry Rugs,43138,107894,59,5,0,750087,54,750087-2,0,,MAYBERRY PMT RECPT 020718 (18) 1075.50 CC
Mayberry Rugs,43138,107902,59,5,0,749811,54,749811-1,0,,MAYBERRY PMT RECPT 020718 (18) 1075.50 CC
Attilas,43130,16989,59,10,0,740984,55,740984-1,6,,ATTILAS 020518 16989 CC
"Kalalou, Inc.",43066,623858,59.1,6,0,713426,53.1,713426-5,0,,KALALOU 112917 623858
"Kalalou, Inc.",43074,628261,59.1,6,0,721698,53.1,721698-1,0,,KALALOU 120617 628261
VAXCEL,43138,797066,59.5,2.5,0,750103,57,750103-1,0,,VAXCEL PMT RECPT 020818 3125.44 CC
THIRSTYSTONE,43010,INV446773,59.5,5,0,692208,55.25,692208-2,0.75,,THIRSTYSTONE 013118 64
CAST HORN DESIGN,43133,20950,60,5,0,748528,55,748528-1,0,,CAST HORN 020218 20950 CC
CAST HORN DESIGN,43133,20950,60,5,0,748651,55,748651-1,0,,CAST HORN 020218 20950 CC
STONE COUNTY,43132,102816,60,0,0,746889,60,746889-1,0,,STONE CO 020218 102816 CC
THIRSTYSTONE,43025,INV447049,60.25,5,0,696676,55.25,696676-1,0,,THIRSTYSTONE 013118 64
THIRSTYSTONE,43025,INV4447050,60.25,5,0,697079,55.25,697079-1,0,,THIRSTYSTONE 013118 64
THIRSTYSTONE,43020,INV446955,60.25,5,0,695736,55.25,695736-2,0,,THIRSTYSTONE 013118 64
THIRSTYSTONE,43020,INV446957,60.25,5,0,695999,55.25,695999-1,0,,THIRSTYSTONE 013118 64
THIRSTYSTONE,43020,INV446958,60.25,5,0,696091,55.25,696091-1,0,,THIRSTYSTONE 013118 64
THIRSTYSTONE,43017,INV446868,60.25,5,0,687352,55.25,687352-1,0,,THIRSTYSTONE 013118 64
THIRSTYSTONE,43017,INV446870,60.25,5,0,686939,55.25,686939-3,0,,THIRSTYSTONE 013118 64
THIRSTYSTONE,43017,INV446873,60.25,5,0,682241,55.25,682241-4,0,,THIRSTYSTONE 013118 64
THIRSTYSTONE,43017,INV446874,60.25,5,0,691404,55.25,691404-1,0,,THIRSTYSTONE 013118 64
THIRSTYSTONE,43017,INV446875,60.25,5,0,691004,55.25,691004-2,0,,THIRSTYSTONE 013118 64
THIRSTYSTONE,43017,INV446876,60.25,5,0,688084,55.25,688084-2,0,,THIRSTYSTONE 013118 64
THIRSTYSTONE,43017,INV446879,60.25,5,0,693123,55.25,693123-1,0,,THIRSTYSTONE 013118 64
THIRSTYSTONE,42997,INV446266,60.25,5,0,687108,55.25,687108-1,0,,THIRSTYSTONE 013118 64
THIRSTYSTONE,42976,INV445808,60.25,5,0,681160,55.25,681160-1,0,,THIRSTYSTONE 111317 2398.12
THIRSTYSTONE,42985,INV446025,60.25,5,0,684003,55.25,684003-2,0,,THIRSTYSTONE 111317 2398.12
THIRSTYSTONE,42986,INV446034,60.25,5,0,685051,55.25,685051-1,0,,THIRSTYSTONE 111317 2398.12
THIRSTYSTONE,42986,INV446035,60.25,5,0,684539,55.25,684539-2,0,,THIRSTYSTONE 111317 2398.12
THIRSTYSTONE,42989,INV446093,60.25,5,0,686030,55.25,686030-1,0,,THIRSTYSTONE 111317 2398.12
THIRSTYSTONE,42989,INV446094,60.25,5,0,685932,55.25,685932-2,0,,THIRSTYSTONE 111317 2398.12
THIRSTYSTONE,43007,INV446620,60.25,5,0,691381,55.25,691381-3,0,,THIRSTYSTONE 013118 64
VILLAGE WROUGHT IRON,43131,186225,60.9,5,0,747241,55.9,747241-2,0,,VWI 020118 186225 CC
Greenland Trading,43136,164813,61,5,0,749621,56,749621-2,0,,GREENLAND 020718 164813 CC
UNITED WEAVERS,43133,1085321,61.58,5,24.58,748467,33,748467-2,1,,UNITED WEAVERS 020518 (13) CC
UNITED WEAVERS,43136,1085711,62.34,5,20.34,748664,37,748664-2,0,,UNITED WEAVERS 020618 (22) CC
VAXCEL,43131,795206,62.35,2.5,0,746028,59.85,746028-2,0,,VAXCEL PMT RECPT 020118 3691.18 CC
VAXCEL,43138,796958,62.35,2.5,0,750311,59.85,750311-1,0,,VAXCEL PMT RECPT 020818 3125.44 CC
Cushion Pros/Lava,43137,22215,62.4,0,0,747295,62.4,747295-2,0,,AMERICAN MILLS 020718 22215 CC
DALIN ENTERPRISE,43139,14044903,64,15,0,751192,49,751192-2,0,,DALIN 020818 14044903 CC
Greenland Trading,43129,164568,64,5,0,745996,59,745996-1,0,,GREENLAND 020118 164568 CC
Greenland Trading,43129,164569,64,5,0,745907,59,745907-1,0,,GREENLAND 020118 164569 CC
Greenland Trading,43133,164690,64,5,0,748434,59,748434-1,0,,GREENLAND 020618 164690 CC
C AND F ENTERPRISES,43108,I566229,64,6,0,702022,183,702022-1,189,,C&F PMT RECPT 011518 5717.41
THIRSTYSTONE,43020,INV446950,64.07,5,0,688912,59.08,688912-1,0.01,,THIRSTYSTONE 013118 64
THIRSTYSTONE,43010,INV446779,64.07,5,0,693927,59.08,693927-1,0.01,,THIRSTYSTONE 013118 64
THIRSTYSTONE,43007,INV446621,64.07,5,0,689820,59.08,689820-1,0.01,,THIRSTYSTONE 013118 64
THIRSTYSTONE,43006,INV446590,64.07,5,0,689046,59.08,689046-2,0.01,,THIRSTYSTONE 013118 64
THIRSTYSTONE,42976,INV445809,64.07,5,0,681200,59.08,681200-1,0.01,,THIRSTYSTONE 111317 2398.12
C AND F ENTERPRISES,43130,I571369,64.5,6,0,746143,58.5,746143-1,0,,C&F PMT RECPT 020218 6103.18
"Kalalou, Inc.",43069,626104,64.5,6,0,709446,58.5,709446-4,0,,KALALOU 113017 626104
MEISSENBURG DESIGNS,43130,268906,64.5,2,0,745513,62.5,745513-1,0,,MEISSENBURG PMT RECPT.2 020618 299.00 (5) CC
"Kalalou, Inc.",43131,6641768,65.1,6,0,744925,106.2,744925-1,47.1,,KALALOU 020218 642227 CC
UNITED WEAVERS,43138,1086556,65.2,5,17.2,750202,43,750202-2,0,,UNITED WEAVERS 020818 (21) CC
STONE COUNTY,43132,102813,65.5,0,0,746364,65.5,746364-2,0,,STONE CO 020218 102813 CC
COAST LAMP,43133,52353,65.8,5,0,742493,60.8,742493-1,0,,COAST LAMP PMT RECPT 020218 2195.08 CC
C AND F ENTERPRISES,43129,I571322,66,6,0,745632,60,745632-1,0,,C&F PMT RECPT 020218 6103.18
C AND F ENTERPRISES,43130,I571353,66,6,0,745752,60,745752-3,0,,C&F PMT RECPT 020218 6103.18
C AND F ENTERPRISES,43132,I572005,66,6,0,747378,60,747378-1,0,,C&F PMT RECPT 020218 6103.18
"Kalalou, Inc.",43074,628496,66,12,0,720576,54,720576-1,0,,KALALOU 120617 628496
Mayberry Rugs,43131,107676,66,10,0,746998,56,746998-2,0,,MAYBERRY PMT RECPT 020118 (10) 724.00 CC
Mayberry Rugs,43137,107843,66,10,0,748673,56,748673-1,0,,MAYBERRY PMT RECPT 020618 (11) 655.50 CC
VAXCEL,43132,795538,66.15,2.5,0,746535,63.65,746535-1,-7.11E-15,,VAXCEL PMT RECPT 020218 2432.88 CC
VILLAGE WROUGHT IRON,43137,186363,66.9,5,0,749197,61.9,749197-1,0,,VWI 020618 186363 CC
ASHTON ART,43123,16483,67,5,0,735483,62,735483-1,0,,ASHTON 020118 16483 CC
ASHTON ART,43123,16484,67,5,0,736096,62,736096-3,0,,ASHTON 020118 16484 CC
ASHTON ART,43123,16485,67,5,0,736929,62,736929-2,0,,ASHTON 020118 16485 CC
Mayberry Rugs,43131,107670,67,5,0,746438,62,746438-1,0,,MAYBERRY PMT RECPT 020118 (10) 724.00 CC
Mayberry Rugs,43131,107673,67,5,0,747476,62,747476-1,0,,MAYBERRY PMT RECPT 020118 (10) 724.00 CC
Mayberry Rugs,43133,107759,67,5,0,748119,62,748119-1,0,,MAYBERRY PMT RECPT 020218 (11) 762.50 CC
Mayberry Rugs,43138,107889,67,5,0,750229,62,750229-1,0,,MAYBERRY PMT RECPT 020718 (18) 1075.50 CC
VAXCEL,43131,795229,67.1,2.5,0,745912,370.5,745912-2,152,,VAXCEL PMT RECPT 020118 3691.18 CC
UNITED WEAVERS,43131,1084532,67.17,5,15.17,747246,47,747246-2,0,,UNITED WEAVERS 020118 (15) CC
"Kalalou, Inc.",43067,625328,67.2,24,0,716363,43.2,716363-1,0,,KALALOU 112917 625328
DEMDACO 0000        LEAWOOD,43131,21874364,67.5,0,0,744840,70.5,744840-1,3,,DEMDACO 020118 21874364 (8) CC
OLLIIX,43138,45064145,67.99,5.04,0,750247,62.95,750247-1,0,,OLLIIX 020818 45064145 CC
Mayberry Rugs,43131,107677,68,15,0,747004,53,747004-1,0,,MAYBERRY PMT RECPT 020118 (10) 724.00 CC
S.P.I.,43132,624351,68,0,0,748169,68,748169-1,0,,SPI 020218 624351 CC
"Kalalou, Inc.",43109,634651,68.1,6,0,732443,62.1,732443-2,7.11E-15,,KALALOU 010918 634651
"Kalalou, Inc.",43066,624071,68.1,6,0,713276,62.1,713276-3,7.11E-15,,KALALOU 112917 624071
COLORADO DALLAS LLC,43131,18987,68.5,2,0,741855,66.5,741855-1,0,,COLORADO DALLAS 020218 18987 CC
VAXCEL,43132,795777,68.53,2.5,0,747420,66.03,747420-1,0,,VAXCEL PMT RECPT 020218 2432.88 CC
THIRSTYSTONE,43031,INV447198,68.75,5,0,698953,63.75,698953-3,0,,THIRSTYSTONE 013118 64
THIRSTYSTONE,43020,INV446954,68.75,5,0,694595,63.75,694595-4,0,,THIRSTYSTONE 013118 64
VAXCEL,43138,796929,69,2.5,0,749960,66.5,749960-4,0,,VAXCEL PMT RECPT 020818 3125.44 CC
UNITED WEAVERS,43132,1085089,69.57,5,17.57,747571,47,747571-1,0,,UNITED WEAVERS 020218 (9) CC
UNITED WEAVERS,43136,1085699,69.65,5,21.65,749442,43,749442-1,0,,UNITED WEAVERS 020618 (22) CC
UNITED WEAVERS,43138,1086565,69.7,5,17.2,749559,47.5,749559-1,0,,UNITED WEAVERS 020818 (21) CC
UNITED WEAVERS,43133,1085312,70.31,5,22.56,748001,42.75,748001-1,0,,UNITED WEAVERS 020518 (13) CC
UNITED WEAVERS,43131,1084541,70.31,5,22.56,747092,42.75,747092-2,0,,UNITED WEAVERS 020118 (15) CC
BUCK SNORT,43133,38345,70.75,3,10.95,747939,56.8,747939-4,0,,BUCK SNORT 020218 (15) CC
